idx,im_loc,mos
1563,(227)/(227)_0.1.png,0.1
1564,(227)/(227)_0.2.png,0.2
1565,(227)/(227)_0.3.png,0.3
1566,(227)/(227)_0.4.png,0.4
1567,(227)/(227)_0.5.png,0.5
1568,(227)/(227)_0.6.png,0.6
1569,(227)/(227)_0.7.png,0.7
1570,(227)/(227)_0.8.png,0.8
1571,(227)/(227)_0.9.png,0.9
1572,(227)/(227)_1.0.png,1.0
1573,(228)/(228)_0.0.png,0.0
1574,(228)/(228)_0.1.png,0.1
1575,(228)/(228)_0.2.png,0.2
1576,(228)/(228)_0.3.png,0.3
1577,(228)/(228)_0.4.png,0.4
1578,(228)/(228)_0.5.png,0.5
1579,(228)/(228)_0.6.png,0.6
1580,(228)/(228)_0.7.png,0.7
1581,(228)/(228)_0.8.png,0.8
1582,(228)/(228)_0.9.png,0.9
1583,(228)/(228)_1.0.png,1.0
1584,(229)/(229)_0.0.png,0.0
1585,(229)/(229)_0.1.png,0.1
1586,(229)/(229)_0.2.png,0.2
1587,(229)/(229)_0.3.png,0.3
1588,(229)/(229)_0.4.png,0.4
1589,(229)/(229)_0.5.png,0.5
1590,(229)/(229)_0.6.png,0.6
1591,(229)/(229)_0.7.png,0.7
1592,(229)/(229)_0.8.png,0.8
1593,(229)/(229)_0.9.png,0.9
1594,(229)/(229)_1.0.png,1.0
1595,(23)/(23)_0.0.png,0.0
1596,(23)/(23)_0.1.png,0.1
1597,(23)/(23)_0.2.png,0.2
1598,(23)/(23)_0.3.png,0.3
1599,(23)/(23)_0.4.png,0.4
1600,(23)/(23)_0.5.png,0.5
1601,(23)/(23)_0.6.png,0.6
1602,(23)/(23)_0.7.png,0.7
1603,(23)/(23)_0.8.png,0.8
1604,(23)/(23)_0.9.png,0.9
1605,(23)/(23)_1.0.png,1.0
1606,(230)/(230)_0.0.png,0.0
1607,(230)/(230)_0.1.png,0.1
1608,(230)/(230)_0.2.png,0.2
1609,(230)/(230)_0.3.png,0.3
1610,(230)/(230)_0.4.png,0.4
1611,(230)/(230)_0.5.png,0.5
1612,(230)/(230)_0.6.png,0.6
1613,(230)/(230)_0.7.png,0.7
1614,(230)/(230)_0.8.png,0.8
1615,(230)/(230)_0.9.png,0.9
1616,(230)/(230)_1.0.png,1.0
1617,(231)/(231)_0.0.png,0.0
1618,(231)/(231)_0.1.png,0.1
1619,(231)/(231)_0.2.png,0.2
1620,(231)/(231)_0.3.png,0.3
1621,(231)/(231)_0.4.png,0.4
1622,(231)/(231)_0.5.png,0.5
1623,(231)/(231)_0.6.png,0.6
1624,(231)/(231)_0.7.png,0.7
1625,(231)/(231)_0.8.png,0.8
1626,(231)/(231)_0.9.png,0.9
1627,(231)/(231)_1.0.png,1.0
1628,(232)/(232)_0.0.png,0.0
1629,(232)/(232)_0.1.png,0.1
1630,(232)/(232)_0.2.png,0.2
1631,(232)/(232)_0.3.png,0.3
1632,(232)/(232)_0.4.png,0.4
1633,(232)/(232)_0.5.png,0.5
1634,(232)/(232)_0.6.png,0.6
1635,(232)/(232)_0.7.png,0.7
1636,(232)/(232)_0.8.png,0.8
1637,(232)/(232)_0.9.png,0.9
1638,(232)/(232)_1.0.png,1.0
1639,(233)/(233)_0.0.png,0.0
1640,(233)/(233)_0.1.png,0.1
1641,(233)/(233)_0.2.png,0.2
1642,(233)/(233)_0.3.png,0.3
1643,(233)/(233)_0.4.png,0.4
1644,(233)/(233)_0.5.png,0.5
1645,(233)/(233)_0.6.png,0.6
1646,(233)/(233)_0.7.png,0.7
1647,(233)/(233)_0.8.png,0.8
1648,(233)/(233)_0.9.png,0.9
1649,(233)/(233)_1.0.png,1.0
1650,(234)/(234)_0.0.png,0.0
1651,(234)/(234)_0.1.png,0.1
1652,(234)/(234)_0.2.png,0.2
1653,(234)/(234)_0.3.png,0.3
1654,(234)/(234)_0.4.png,0.4
1655,(234)/(234)_0.5.png,0.5
1656,(234)/(234)_0.6.png,0.6
1657,(234)/(234)_0.7.png,0.7
1658,(234)/(234)_0.8.png,0.8
1659,(234)/(234)_0.9.png,0.9
1660,(234)/(234)_1.0.png,1.0
1661,(235)/(235)_0.0.png,0.0
1662,(235)/(235)_0.1.png,0.1
1663,(235)/(235)_0.2.png,0.2
1664,(235)/(235)_0.3.png,0.3
1665,(235)/(235)_0.4.png,0.4
1666,(235)/(235)_0.5.png,0.5
1667,(235)/(235)_0.6.png,0.6
1668,(235)/(235)_0.7.png,0.7
1669,(235)/(235)_0.8.png,0.8
1670,(235)/(235)_0.9.png,0.9
1671,(235)/(235)_1.0.png,1.0
1672,(236)/(236)_0.0.png,0.0
1673,(236)/(236)_0.1.png,0.1
1674,(236)/(236)_0.2.png,0.2
1675,(236)/(236)_0.3.png,0.3
1676,(236)/(236)_0.4.png,0.4
1677,(236)/(236)_0.5.png,0.5
1678,(236)/(236)_0.6.png,0.6
1679,(236)/(236)_0.7.png,0.7
1680,(236)/(236)_0.8.png,0.8
1681,(236)/(236)_0.9.png,0.9
1682,(236)/(236)_1.0.png,1.0
1683,(237)/(237)_0.0.png,0.0
1684,(237)/(237)_0.1.png,0.1
1685,(237)/(237)_0.2.png,0.2
1686,(237)/(237)_0.3.png,0.3
1687,(237)/(237)_0.4.png,0.4
1688,(237)/(237)_0.5.png,0.5
1689,(237)/(237)_0.6.png,0.6
1690,(237)/(237)_0.7.png,0.7
1691,(237)/(237)_0.8.png,0.8
1692,(237)/(237)_0.9.png,0.9
1693,(237)/(237)_1.0.png,1.0
1694,(238)/(238)_0.0.png,0.0
1695,(238)/(238)_0.1.png,0.1
1696,(238)/(238)_0.2.png,0.2
1697,(238)/(238)_0.3.png,0.3
1698,(238)/(238)_0.4.png,0.4
1699,(238)/(238)_0.5.png,0.5
1700,(238)/(238)_0.6.png,0.6
1701,(238)/(238)_0.7.png,0.7
1702,(238)/(238)_0.8.png,0.8
1703,(238)/(238)_0.9.png,0.9
1704,(238)/(238)_1.0.png,1.0
1705,(239)/(239)_0.0.png,0.0
1706,(239)/(239)_0.1.png,0.1
1707,(239)/(239)_0.2.png,0.2
1708,(239)/(239)_0.3.png,0.3
1709,(239)/(239)_0.4.png,0.4
1710,(239)/(239)_0.5.png,0.5
1711,(239)/(239)_0.6.png,0.6
1712,(239)/(239)_0.7.png,0.7
1713,(239)/(239)_0.8.png,0.8
1714,(239)/(239)_0.9.png,0.9
1715,(239)/(239)_1.0.png,1.0
1716,(24)/(24)_0.0.png,0.0
1717,(24)/(24)_0.1.png,0.1
1718,(24)/(24)_0.2.png,0.2
1719,(24)/(24)_0.3.png,0.3
1720,(24)/(24)_0.4.png,0.4
1721,(24)/(24)_0.5.png,0.5
1722,(24)/(24)_0.6.png,0.6
1723,(24)/(24)_0.7.png,0.7
1724,(24)/(24)_0.8.png,0.8
1725,(24)/(24)_0.9.png,0.9
1726,(24)/(24)_1.0.png,1.0
1727,(240)/(240)_0.0.png,0.0
1728,(240)/(240)_0.1.png,0.1
1729,(240)/(240)_0.2.png,0.2
1730,(240)/(240)_0.3.png,0.3
1731,(240)/(240)_0.4.png,0.4
1732,(240)/(240)_0.5.png,0.5
1733,(240)/(240)_0.6.png,0.6
1734,(240)/(240)_0.7.png,0.7
1735,(240)/(240)_0.8.png,0.8
1736,(240)/(240)_0.9.png,0.9
1737,(240)/(240)_1.0.png,1.0
1738,(241)/(241)_0.0.png,0.0
1739,(241)/(241)_0.1.png,0.1
1740,(241)/(241)_0.2.png,0.2
1741,(241)/(241)_0.3.png,0.3
1742,(241)/(241)_0.4.png,0.4
1743,(241)/(241)_0.5.png,0.5
1744,(241)/(241)_0.6.png,0.6
1745,(241)/(241)_0.7.png,0.7
1746,(241)/(241)_0.8.png,0.8
1747,(241)/(241)_0.9.png,0.9
1748,(241)/(241)_1.0.png,1.0
1749,(242)/(242)_0.0.png,0.0
1750,(242)/(242)_0.1.png,0.1
1751,(242)/(242)_0.2.png,0.2
1752,(242)/(242)_0.3.png,0.3
1753,(242)/(242)_0.4.png,0.4
1754,(242)/(242)_0.5.png,0.5
1755,(242)/(242)_0.6.png,0.6
1756,(242)/(242)_0.7.png,0.7
1757,(242)/(242)_0.8.png,0.8
1758,(242)/(242)_0.9.png,0.9
1759,(242)/(242)_1.0.png,1.0
1760,(243)/(243)_0.0.png,0.0
1761,(243)/(243)_0.1.png,0.1
1762,(243)/(243)_0.2.png,0.2
1763,(243)/(243)_0.3.png,0.3
1764,(243)/(243)_0.4.png,0.4
1765,(243)/(243)_0.5.png,0.5
1766,(243)/(243)_0.6.png,0.6
1767,(243)/(243)_0.7.png,0.7
1768,(243)/(243)_0.8.png,0.8
1769,(243)/(243)_0.9.png,0.9
1770,(243)/(243)_1.0.png,1.0
1771,(244)/(244)_0.0.png,0.0
1772,(244)/(244)_0.1.png,0.1
1773,(244)/(244)_0.2.png,0.2
1774,(244)/(244)_0.3.png,0.3
1775,(244)/(244)_0.4.png,0.4
1776,(244)/(244)_0.5.png,0.5
1777,(244)/(244)_0.6.png,0.6
1778,(244)/(244)_0.7.png,0.7
1779,(244)/(244)_0.8.png,0.8
1780,(244)/(244)_0.9.png,0.9
1781,(244)/(244)_1.0.png,1.0
1782,(245)/(245)_0.0.png,0.0
1783,(245)/(245)_0.1.png,0.1
1784,(245)/(245)_0.2.png,0.2
1785,(245)/(245)_0.3.png,0.3
1786,(245)/(245)_0.4.png,0.4
1787,(245)/(245)_0.5.png,0.5
1788,(245)/(245)_0.6.png,0.6
1789,(245)/(245)_0.7.png,0.7
1790,(245)/(245)_0.8.png,0.8
1791,(245)/(245)_0.9.png,0.9
1792,(245)/(245)_1.0.png,1.0
1793,(246)/(246)_0.0.png,0.0
1794,(246)/(246)_0.1.png,0.1
1795,(246)/(246)_0.2.png,0.2
1796,(246)/(246)_0.3.png,0.3
1797,(246)/(246)_0.4.png,0.4
1798,(246)/(246)_0.5.png,0.5
1799,(246)/(246)_0.6.png,0.6
1800,(246)/(246)_0.7.png,0.7
1801,(246)/(246)_0.8.png,0.8
1802,(246)/(246)_0.9.png,0.9
1803,(246)/(246)_1.0.png,1.0
1804,(247)/(247)_0.0.png,0.0
1805,(247)/(247)_0.1.png,0.1
1806,(247)/(247)_0.2.png,0.2
1807,(247)/(247)_0.3.png,0.3
1808,(247)/(247)_0.4.png,0.4
1809,(247)/(247)_0.5.png,0.5
1810,(247)/(247)_0.6.png,0.6
1811,(247)/(247)_0.7.png,0.7
1812,(247)/(247)_0.8.png,0.8
1813,(247)/(247)_0.9.png,0.9
1814,(247)/(247)_1.0.png,1.0
1815,(248)/(248)_0.0.png,0.0
1816,(248)/(248)_0.1.png,0.1
1817,(248)/(248)_0.2.png,0.2
1818,(248)/(248)_0.3.png,0.3
1819,(248)/(248)_0.4.png,0.4
1820,(248)/(248)_0.5.png,0.5
1821,(248)/(248)_0.6.png,0.6
1822,(248)/(248)_0.7.png,0.7
1823,(248)/(248)_0.8.png,0.8
1824,(248)/(248)_0.9.png,0.9
1825,(248)/(248)_1.0.png,1.0
1826,(249)/(249)_0.0.png,0.0
1827,(249)/(249)_0.1.png,0.1
1828,(249)/(249)_0.2.png,0.2
1829,(249)/(249)_0.3.png,0.3
1830,(249)/(249)_0.4.png,0.4
1831,(249)/(249)_0.5.png,0.5
1832,(249)/(249)_0.6.png,0.6
1833,(249)/(249)_0.7.png,0.7
1834,(249)/(249)_0.8.png,0.8
1835,(249)/(249)_0.9.png,0.9
1836,(249)/(249)_1.0.png,1.0
1837,(25)/(25)_0.0.png,0.0
1838,(25)/(25)_0.1.png,0.1
1839,(25)/(25)_0.2.png,0.2
1840,(25)/(25)_0.3.png,0.3
1841,(25)/(25)_0.4.png,0.4
1842,(25)/(25)_0.5.png,0.5
1843,(25)/(25)_0.6.png,0.6
1844,(25)/(25)_0.7.png,0.7
1845,(25)/(25)_0.8.png,0.8
1846,(25)/(25)_0.9.png,0.9
1847,(25)/(25)_1.0.png,1.0
1848,(250)/(250)_0.0.png,0.0
1849,(250)/(250)_0.1.png,0.1
1850,(250)/(250)_0.2.png,0.2
1851,(250)/(250)_0.3.png,0.3
1852,(250)/(250)_0.4.png,0.4
1853,(250)/(250)_0.5.png,0.5
1854,(250)/(250)_0.6.png,0.6
1855,(250)/(250)_0.7.png,0.7
1856,(250)/(250)_0.8.png,0.8
1857,(250)/(250)_0.9.png,0.9
1858,(250)/(250)_1.0.png,1.0
1859,(251)/(251)_0.0.png,0.0
1860,(251)/(251)_0.1.png,0.1
1861,(251)/(251)_0.2.png,0.2
1862,(251)/(251)_0.3.png,0.3
1863,(251)/(251)_0.4.png,0.4
1864,(251)/(251)_0.5.png,0.5
1865,(251)/(251)_0.6.png,0.6
1866,(251)/(251)_0.7.png,0.7
1867,(251)/(251)_0.8.png,0.8
1868,(251)/(251)_0.9.png,0.9
1869,(251)/(251)_1.0.png,1.0
1870,(252)/(252)_0.0.png,0.0
1871,(252)/(252)_0.1.png,0.1
1872,(252)/(252)_0.2.png,0.2
1873,(252)/(252)_0.3.png,0.3
1874,(252)/(252)_0.4.png,0.4
1875,(252)/(252)_0.5.png,0.5
1876,(252)/(252)_0.6.png,0.6
1877,(252)/(252)_0.7.png,0.7
1878,(252)/(252)_0.8.png,0.8
1879,(252)/(252)_0.9.png,0.9
1880,(252)/(252)_1.0.png,1.0
1881,(253)/(253)_0.0.png,0.0
1882,(253)/(253)_0.1.png,0.1
1883,(253)/(253)_0.2.png,0.2
1884,(253)/(253)_0.3.png,0.3
1885,(253)/(253)_0.4.png,0.4
1886,(253)/(253)_0.5.png,0.5
1887,(253)/(253)_0.6.png,0.6
1888,(253)/(253)_0.7.png,0.7
1889,(253)/(253)_0.8.png,0.8
1890,(253)/(253)_0.9.png,0.9
1891,(253)/(253)_1.0.png,1.0
1892,(254)/(254)_0.0.png,0.0
1893,(254)/(254)_0.1.png,0.1
1894,(254)/(254)_0.2.png,0.2
1895,(254)/(254)_0.3.png,0.3
1896,(254)/(254)_0.4.png,0.4
1897,(254)/(254)_0.5.png,0.5
1898,(254)/(254)_0.6.png,0.6
1899,(254)/(254)_0.7.png,0.7
1900,(254)/(254)_0.8.png,0.8
1901,(254)/(254)_0.9.png,0.9
1902,(254)/(254)_1.0.png,1.0
1903,(255)/(255)_0.0.png,0.0
1904,(255)/(255)_0.1.png,0.1
1905,(255)/(255)_0.2.png,0.2
1906,(255)/(255)_0.3.png,0.3
1907,(255)/(255)_0.4.png,0.4
1908,(255)/(255)_0.5.png,0.5
1909,(255)/(255)_0.6.png,0.6
1910,(255)/(255)_0.7.png,0.7
1911,(255)/(255)_0.8.png,0.8
1912,(255)/(255)_0.9.png,0.9
1913,(255)/(255)_1.0.png,1.0
1914,(256)/(256)_0.0.png,0.0
1915,(256)/(256)_0.1.png,0.1
1916,(256)/(256)_0.2.png,0.2
1917,(256)/(256)_0.3.png,0.3
1918,(256)/(256)_0.4.png,0.4
1919,(256)/(256)_0.5.png,0.5
1920,(256)/(256)_0.6.png,0.6
1921,(256)/(256)_0.7.png,0.7
1922,(256)/(256)_0.8.png,0.8
1923,(256)/(256)_0.9.png,0.9
1924,(256)/(256)_1.0.png,1.0
1925,(257)/(257)_0.0.png,0.0
1926,(257)/(257)_0.1.png,0.1
1927,(257)/(257)_0.2.png,0.2
1928,(257)/(257)_0.3.png,0.3
1929,(257)/(257)_0.4.png,0.4
1930,(257)/(257)_0.5.png,0.5
1931,(257)/(257)_0.6.png,0.6
1932,(257)/(257)_0.7.png,0.7
1933,(257)/(257)_0.8.png,0.8
1934,(257)/(257)_0.9.png,0.9
1935,(257)/(257)_1.0.png,1.0
1936,(258)/(258)_0.0.png,0.0
1937,(258)/(258)_0.1.png,0.1
1938,(258)/(258)_0.2.png,0.2
1939,(258)/(258)_0.3.png,0.3
1940,(258)/(258)_0.4.png,0.4
1941,(258)/(258)_0.5.png,0.5
1942,(258)/(258)_0.6.png,0.6
1943,(258)/(258)_0.7.png,0.7
1944,(258)/(258)_0.8.png,0.8
1945,(258)/(258)_0.9.png,0.9
1946,(258)/(258)_1.0.png,1.0
1947,(259)/(259)_0.0.png,0.0
1948,(259)/(259)_0.1.png,0.1
1949,(259)/(259)_0.2.png,0.2
1950,(259)/(259)_0.3.png,0.3
1951,(259)/(259)_0.4.png,0.4
1952,(259)/(259)_0.5.png,0.5
1953,(259)/(259)_0.6.png,0.6
1954,(259)/(259)_0.7.png,0.7
1955,(259)/(259)_0.8.png,0.8
1956,(259)/(259)_0.9.png,0.9
1957,(259)/(259)_1.0.png,1.0
1958,(26)/(26)_0.0.png,0.0
1959,(26)/(26)_0.1.png,0.1
1960,(26)/(26)_0.2.png,0.2
1961,(26)/(26)_0.3.png,0.3
1962,(26)/(26)_0.4.png,0.4
1963,(26)/(26)_0.5.png,0.5
1964,(26)/(26)_0.6.png,0.6
1965,(26)/(26)_0.7.png,0.7
1966,(26)/(26)_0.8.png,0.8
1967,(26)/(26)_0.9.png,0.9
1968,(26)/(26)_1.0.png,1.0
1969,(260)/(260)_0.0.png,0.0
1970,(260)/(260)_0.1.png,0.1
1971,(260)/(260)_0.2.png,0.2
1972,(260)/(260)_0.3.png,0.3
1973,(260)/(260)_0.4.png,0.4
1974,(260)/(260)_0.5.png,0.5
1975,(260)/(260)_0.6.png,0.6
1976,(260)/(260)_0.7.png,0.7
1977,(260)/(260)_0.8.png,0.8
1978,(260)/(260)_0.9.png,0.9
1979,(260)/(260)_1.0.png,1.0
1980,(261)/(261)_0.0.png,0.0
1981,(261)/(261)_0.1.png,0.1
1982,(261)/(261)_0.2.png,0.2
1983,(261)/(261)_0.3.png,0.3
1984,(261)/(261)_0.4.png,0.4
1985,(261)/(261)_0.5.png,0.5
1986,(261)/(261)_0.6.png,0.6
1987,(261)/(261)_0.7.png,0.7
1988,(261)/(261)_0.8.png,0.8
1989,(261)/(261)_0.9.png,0.9
1990,(261)/(261)_1.0.png,1.0
1991,(262)/(262)_0.0.png,0.0
1992,(262)/(262)_0.1.png,0.1
1993,(262)/(262)_0.2.png,0.2
1994,(262)/(262)_0.3.png,0.3
1995,(262)/(262)_0.4.png,0.4
1996,(262)/(262)_0.5.png,0.5
1997,(262)/(262)_0.6.png,0.6
1998,(262)/(262)_0.7.png,0.7
1999,(262)/(262)_0.8.png,0.8
2000,(262)/(262)_0.9.png,0.9
2001,(262)/(262)_1.0.png,1.0
2002,(263)/(263)_0.0.png,0.0
2003,(263)/(263)_0.1.png,0.1
2004,(263)/(263)_0.2.png,0.2
2005,(263)/(263)_0.3.png,0.3
2006,(263)/(263)_0.4.png,0.4
2007,(263)/(263)_0.5.png,0.5
2008,(263)/(263)_0.6.png,0.6
2009,(263)/(263)_0.7.png,0.7
2010,(263)/(263)_0.8.png,0.8
2011,(263)/(263)_0.9.png,0.9
2012,(263)/(263)_1.0.png,1.0
2013,(264)/(264)_0.0.png,0.0
2014,(264)/(264)_0.1.png,0.1
2015,(264)/(264)_0.2.png,0.2
2016,(264)/(264)_0.3.png,0.3
2017,(264)/(264)_0.4.png,0.4
2018,(264)/(264)_0.5.png,0.5
2019,(264)/(264)_0.6.png,0.6
2020,(264)/(264)_0.7.png,0.7
2021,(264)/(264)_0.8.png,0.8
2022,(264)/(264)_0.9.png,0.9
2023,(264)/(264)_1.0.png,1.0
2024,(265)/(265)_0.0.png,0.0
2025,(265)/(265)_0.1.png,0.1
2026,(265)/(265)_0.2.png,0.2
2027,(265)/(265)_0.3.png,0.3
2028,(265)/(265)_0.4.png,0.4
2029,(265)/(265)_0.5.png,0.5
2030,(265)/(265)_0.6.png,0.6
2031,(265)/(265)_0.7.png,0.7
2032,(265)/(265)_0.8.png,0.8
2033,(265)/(265)_0.9.png,0.9
2034,(265)/(265)_1.0.png,1.0
2035,(266)/(266)_0.0.png,0.0
2036,(266)/(266)_0.1.png,0.1
2037,(266)/(266)_0.2.png,0.2
2038,(266)/(266)_0.3.png,0.3
2039,(266)/(266)_0.4.png,0.4
2040,(266)/(266)_0.5.png,0.5
2041,(266)/(266)_0.6.png,0.6
2042,(266)/(266)_0.7.png,0.7
2043,(266)/(266)_0.8.png,0.8
2044,(266)/(266)_0.9.png,0.9
2045,(266)/(266)_1.0.png,1.0
2046,(267)/(267)_0.0.png,0.0
2047,(267)/(267)_0.1.png,0.1
2048,(267)/(267)_0.2.png,0.2
2049,(267)/(267)_0.3.png,0.3
2050,(267)/(267)_0.4.png,0.4
2051,(267)/(267)_0.5.png,0.5
2052,(267)/(267)_0.6.png,0.6
2053,(267)/(267)_0.7.png,0.7
2054,(267)/(267)_0.8.png,0.8
2055,(267)/(267)_0.9.png,0.9
2056,(267)/(267)_1.0.png,1.0
2057,(268)/(268)_0.0.png,0.0
2058,(268)/(268)_0.1.png,0.1
2059,(268)/(268)_0.2.png,0.2
2060,(268)/(268)_0.3.png,0.3
2061,(268)/(268)_0.4.png,0.4
2062,(268)/(268)_0.5.png,0.5
2063,(268)/(268)_0.6.png,0.6
2064,(268)/(268)_0.7.png,0.7
2065,(268)/(268)_0.8.png,0.8
2066,(268)/(268)_0.9.png,0.9
2067,(268)/(268)_1.0.png,1.0
2068,(269)/(269)_0.0.png,0.0
2069,(269)/(269)_0.1.png,0.1
2070,(269)/(269)_0.2.png,0.2
2071,(269)/(269)_0.3.png,0.3
2072,(269)/(269)_0.4.png,0.4
2073,(269)/(269)_0.5.png,0.5
2074,(269)/(269)_0.6.png,0.6
2075,(269)/(269)_0.7.png,0.7
2076,(269)/(269)_0.8.png,0.8
2077,(269)/(269)_0.9.png,0.9
2078,(269)/(269)_1.0.png,1.0
2079,(27)/(27)_0.0.png,0.0
2080,(27)/(27)_0.1.png,0.1
2081,(27)/(27)_0.2.png,0.2
2082,(27)/(27)_0.3.png,0.3
2083,(27)/(27)_0.4.png,0.4
2084,(27)/(27)_0.5.png,0.5
2085,(27)/(27)_0.6.png,0.6
2086,(27)/(27)_0.7.png,0.7
2087,(27)/(27)_0.8.png,0.8
2088,(27)/(27)_0.9.png,0.9
2089,(27)/(27)_1.0.png,1.0
2090,(270)/(270)_0.0.png,0.0
2091,(270)/(270)_0.1.png,0.1
2092,(270)/(270)_0.2.png,0.2
2093,(270)/(270)_0.3.png,0.3
2094,(270)/(270)_0.4.png,0.4
2095,(270)/(270)_0.5.png,0.5
2096,(270)/(270)_0.6.png,0.6
2097,(270)/(270)_0.7.png,0.7
2098,(270)/(270)_0.8.png,0.8
2099,(270)/(270)_0.9.png,0.9
2100,(270)/(270)_1.0.png,1.0
2101,(271)/(271)_0.0.png,0.0
2102,(271)/(271)_0.1.png,0.1
2103,(271)/(271)_0.2.png,0.2
2104,(271)/(271)_0.3.png,0.3
2105,(271)/(271)_0.4.png,0.4
2106,(271)/(271)_0.5.png,0.5
2107,(271)/(271)_0.6.png,0.6
2108,(271)/(271)_0.7.png,0.7
2109,(271)/(271)_0.8.png,0.8
2110,(271)/(271)_0.9.png,0.9
2111,(271)/(271)_1.0.png,1.0
2112,(272)/(272)_0.0.png,0.0
2113,(272)/(272)_0.1.png,0.1
2114,(272)/(272)_0.2.png,0.2
2115,(272)/(272)_0.3.png,0.3
2116,(272)/(272)_0.4.png,0.4
2117,(272)/(272)_0.5.png,0.5
2118,(272)/(272)_0.6.png,0.6
2119,(272)/(272)_0.7.png,0.7
2120,(272)/(272)_0.8.png,0.8
2121,(272)/(272)_0.9.png,0.9
2122,(272)/(272)_1.0.png,1.0
2123,(273)/(273)_0.0.png,0.0
2124,(273)/(273)_0.1.png,0.1
2125,(273)/(273)_0.2.png,0.2
2126,(273)/(273)_0.3.png,0.3
2127,(273)/(273)_0.4.png,0.4
2128,(273)/(273)_0.5.png,0.5
2129,(273)/(273)_0.6.png,0.6
2130,(273)/(273)_0.7.png,0.7
2131,(273)/(273)_0.8.png,0.8
2132,(273)/(273)_0.9.png,0.9
2133,(273)/(273)_1.0.png,1.0
2134,(274)/(274)_0.0.png,0.0
2135,(274)/(274)_0.1.png,0.1
2136,(274)/(274)_0.2.png,0.2
2137,(274)/(274)_0.3.png,0.3
2138,(274)/(274)_0.4.png,0.4
2139,(274)/(274)_0.5.png,0.5
2140,(274)/(274)_0.6.png,0.6
2141,(274)/(274)_0.7.png,0.7
2142,(274)/(274)_0.8.png,0.8
2143,(274)/(274)_0.9.png,0.9
2144,(274)/(274)_1.0.png,1.0
2145,(275)/(275)_0.0.png,0.0
2146,(275)/(275)_0.1.png,0.1
2147,(275)/(275)_0.2.png,0.2
2148,(275)/(275)_0.3.png,0.3
2149,(275)/(275)_0.4.png,0.4
2150,(275)/(275)_0.5.png,0.5
2151,(275)/(275)_0.6.png,0.6
2152,(275)/(275)_0.7.png,0.7
2153,(275)/(275)_0.8.png,0.8
2154,(275)/(275)_0.9.png,0.9
2155,(275)/(275)_1.0.png,1.0
2156,(276)/(276)_0.0.png,0.0
2157,(276)/(276)_0.1.png,0.1
2158,(276)/(276)_0.2.png,0.2
2159,(276)/(276)_0.3.png,0.3
2160,(276)/(276)_0.4.png,0.4
2161,(276)/(276)_0.5.png,0.5
2162,(276)/(276)_0.6.png,0.6
2163,(276)/(276)_0.7.png,0.7
2164,(276)/(276)_0.8.png,0.8
2165,(276)/(276)_0.9.png,0.9
2166,(276)/(276)_1.0.png,1.0
2167,(277)/(277)_0.0.png,0.0
2168,(277)/(277)_0.1.png,0.1
2169,(277)/(277)_0.2.png,0.2
2170,(277)/(277)_0.3.png,0.3
2171,(277)/(277)_0.4.png,0.4
2172,(277)/(277)_0.5.png,0.5
2173,(277)/(277)_0.6.png,0.6
2174,(277)/(277)_0.7.png,0.7
2175,(277)/(277)_0.8.png,0.8
2176,(277)/(277)_0.9.png,0.9
2177,(277)/(277)_1.0.png,1.0
2178,(278)/(278)_0.0.png,0.0
2179,(278)/(278)_0.1.png,0.1
2180,(278)/(278)_0.2.png,0.2
2181,(278)/(278)_0.3.png,0.3
2182,(278)/(278)_0.4.png,0.4
2183,(278)/(278)_0.5.png,0.5
2184,(278)/(278)_0.6.png,0.6
2185,(278)/(278)_0.7.png,0.7
2186,(278)/(278)_0.8.png,0.8
2187,(278)/(278)_0.9.png,0.9
2188,(278)/(278)_1.0.png,1.0
2189,(279)/(279)_0.0.png,0.0
2190,(279)/(279)_0.1.png,0.1
2191,(279)/(279)_0.2.png,0.2
2192,(279)/(279)_0.3.png,0.3
2193,(279)/(279)_0.4.png,0.4
2194,(279)/(279)_0.5.png,0.5
2195,(279)/(279)_0.6.png,0.6
2196,(279)/(279)_0.7.png,0.7
2197,(279)/(279)_0.8.png,0.8
2198,(279)/(279)_0.9.png,0.9
2199,(279)/(279)_1.0.png,1.0
2200,(28)/(28)_0.0.png,0.0
2201,(28)/(28)_0.1.png,0.1
2202,(28)/(28)_0.2.png,0.2
2203,(28)/(28)_0.3.png,0.3
2204,(28)/(28)_0.4.png,0.4
2205,(28)/(28)_0.5.png,0.5
2206,(28)/(28)_0.6.png,0.6
2207,(28)/(28)_0.7.png,0.7
2208,(28)/(28)_0.8.png,0.8
2209,(28)/(28)_0.9.png,0.9
2210,(28)/(28)_1.0.png,1.0
2211,(280)/(280)_0.0.png,0.0
2212,(280)/(280)_0.1.png,0.1
2213,(280)/(280)_0.2.png,0.2
2214,(280)/(280)_0.3.png,0.3
2215,(280)/(280)_0.4.png,0.4
2216,(280)/(280)_0.5.png,0.5
2217,(280)/(280)_0.6.png,0.6
2218,(280)/(280)_0.7.png,0.7
2219,(280)/(280)_0.8.png,0.8
2220,(280)/(280)_0.9.png,0.9
2221,(280)/(280)_1.0.png,1.0
2222,(281)/(281)_0.0.png,0.0
2223,(281)/(281)_0.1.png,0.1
2224,(281)/(281)_0.2.png,0.2
2225,(281)/(281)_0.3.png,0.3
2226,(281)/(281)_0.4.png,0.4
2227,(281)/(281)_0.5.png,0.5
2228,(281)/(281)_0.6.png,0.6
